org_uuid,org_name,domain,status,founded_on,category_list,category_groups_list,country_code,city,short_description
d1a747e5-b158-4df5-b11a-0ad09760a97b,Velocity Global,velocityglobal.com,operating,1/1/14,"Employment,Human Resources,Information Technology,Productivity Tools,Recruiting","Administrative Services,Information Technology,Professional Services,Software",USA,Denver,"Velocity Global offers a global employment solution that simplifies how companies onboard, manage, and pay talent."
deda3b88-494a-46b5-9252-0dd599e6464c,VELVET,velvet.io,operating,1/1/21,"Financial Services,Information Technology,Venture Capital","Financial Services,Information Technology,Lending and Investments",BRA,São Paulo,VELVET is the liquidity solution for late stage venture capital of emerging markets
2a3be01e-4083-4480-1c0f-d8685b38efa1,Vena Solutions,venasolutions.com,operating,1/1/11,"Enterprise Software,Finance,SaaS,Software","Financial Services,Software",CAN,Toronto,"Vena connects people, existing systems, and data to power finance-led business planning and real-time reporting."
8a0e8fea-30de-929b-d356-3db8d2d37e2c,Venatorx Pharmaceuticals,venatorx.com,operating,6/4/10,"Biotechnology,Health Care,Medical,Pharmaceutical","Biotechnology,Health Care,Science and Engineering",USA,Malvern,Venatorx Pharmaceuticals develops a novel anti-infectives to treat multi-drug-resistant bacterial infections and viral infections.
563d396a-41f2-4564-bfc3-7e3dd73cf0e8,Vendr,vendr.com,operating,1/1/19,"Information Technology,Logistics,SaaS,Software","Information Technology,Software,Transportation",USA,Boston,"Vendr is the leading SaaS buying & management platform that helps companies find, buy, and manage their stack, money-back guaranteed."
8d299f61-cdec-d17b-44b7-c64405ca33ac,Venture Global LNG,venturegloballng.com,operating,1/1/13,"Energy,Natural Resources,Oil and Gas,Trading Platform,Venture Capital","Energy,Financial Services,Lending and Investments,Natural Resources,Sustainability",USA,Washington,"Venture Global LNG is a long-term, low-cost producer of liquefied natural gas pipelines."
3cd12ef2-079e-86b3-3b27-7a3a452335b7,Verana Health,veranahealth.com,operating,1/1/18,"Analytics,Biotechnology,Database,Health Care","Biotechnology,Data and Analytics,Health Care,Science and Engineering,Software",USA,San Francisco,Verana Health partners with leading medical associations to transform clinical data into actionable real-world evidence.
95f37a67-0be1-4368-b507-100aa3db713d,Verbit,verbit.ai,operating,1/1/17,"Artificial Intelligence,Machine Learning,Natural Language Processing","Artificial Intelligence,Data and Analytics,Science and Engineering,Software",USA,New York,Verbit uses smart AI technology to disrupt captioning and transcription with speed and automation.
51e84cf4-3438-4321-a702-6f1d4555c535,Vercel,vercel.com,operating,1/1/15,"Apps,Developer Platform,Internet,Software","Apps,Internet Services,Software",USA,San Francisco,"Vercel is a platform that enables users to develop, preview, and ship Jamstack sites."
c0d148f7-c810-7771-322b-5117c40d9409,Veriff,veriff.com,operating,10/20/15,"Cyber Security,Fraud Detection,Identity Management,Information Technology","Financial Services,Information Technology,Payments,Privacy and Security",EST,Tallinn,Veriff is an online identity verification company that protects businesses and their customers from online identity fraud.
ceff4e5b-95c2-839a-3150-c340c4b5bc71,Verily,verily.com,operating,1/1/15,"Analytics,Enterprise Software,Health Care,Information Technology","Data and Analytics,Health Care,Information Technology,Software",USA,South San Francisco,Verily develops tools and devices to collect and analyze health data to research and manage diseases.
c2ed697f-6ae2-a83e-daa6-543915b12678,Veritas Finance,veritasfin.in,operating,1/1/15,"Finance,Financial Services,Small and Medium Businesses","Financial Services,Other",IND,Guindy,"Veritas Finance focuses on providing loans to meet the financial needs of micro, small, and medium-sized businesses."
df14a446-4704-bfee-df1e-f6f491c9196a,Verkada,verkada.com,operating,1/1/16,"Cloud Security,Enterprise Software,Internet of Things,Network Security,Smart Building","Information Technology,Internet Services,Privacy and Security,Real Estate,Software",USA,San Mateo,Verkada builds modern security solutions for cloud-managed enterprise building security.
466d31a1-3f0a-47db-94c7-2effa6288421,Verkor,verkor.com,operating,1/1/20,"Battery,Electronics,Industrial,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",FRA,Grenoble,Verkor is a French industrial company set to amplify battery cell production.
71c2f7e6-759d-6f24-d0b9-7241f1488a12,Versa Networks,versa-networks.com,operating,9/1/12,"Cyber Security,Information Technology,Network Security","Information Technology,Privacy and Security",USA,Santa Clara,"Versa is a networking and cybersecurity firm that secures and simplifies modern networks for enterprises, teleworkers, and end-users."
affc29ed-7581-40bd-a12e-43943162adad,Vertical Aerospace,vertical-aerospace.com,ipo,1/1/16,"Aerospace,Air Transportation,Mechanical Engineering","Science and Engineering,Transportation",GBR,Bristol,"Vertical Aerospace builds technology to revolutionize how people fly, by making air travel personal, on-demand, and carbon-free."
c23bbb4c-d07b-f56a-d45a-1e2404d4adc0,Vertice Pharma,verticepharma.com,operating,1/1/15,"Biotechnology,Health Care,Manufacturing,Pharmaceutical","Biotechnology,Health Care,Manufacturing,Science and Engineering",USA,New Providence,Vertice Pharma is a specialty pharmaceuticals company focused on improving patients’ health.
78c6eb97-c71e-41dd-abdd-c8ce13ff6454,Verve Therapeutics,vervetx.com,ipo,1/1/18,"Biotechnology,Genetics,Life Science","Biotechnology,Health Care,Science and Engineering",USA,Cambridge,Verve Therapeutics is a genetic medicines company.
576c0241-e1b0-4726-8801-4557626ef5e0,VetPartners,vetpartners.co.uk,acquired,8/26/15,"Emergency Medicine,Health Care,Medical,Medical Device,Veterinary",Health Care,GBR,York,VetPartners provides veterinary care services to clients and patients in the United Kingdom.
7cc3dcdd-c003-ba18-2532-314f09d6851c,Via,ridewithvia.com,operating,6/26/12,"Automotive,Mobile Apps,Real Time,Ride Sharing,Transportation","Apps,Mobile,Other,Software,Transportation",USA,New York,Via is a re-engineering public transit company that develops and provides on-demand public mobility solutions for commuters.
7fe7b6cb-b847-dfe7-1f3c-26f3cd45a31d,ViaBill,viabill.com,operating,1/1/10,"Billing,E-Commerce,Financial Services","Commerce and Shopping,Financial Services,Payments,Software",DNK,Aarhus,ViaBill is a payment option that allows the users to pay the full amount or pay in installments.
403f7d60-cc8b-4f09-b046-bba4a7eca89d,Vianai,vian.ai,operating,1/1/19,"Artificial Intelligence,Computer,Information Technology,Intelligent Systems,Machine Learning,Software","Artificial Intelligence,Consumer Electronics,Data and Analytics,Hardware,Information Technology,Science and Engineering,Software",USA,Palo Alto,Vianai provides enterprise artificial intelligence solutions.
d177c1f0-c82d-3031-622c-5e18b0f65239,Vicarious Surgical,vicarioussurgical.com,ipo,1/1/14,"Health Care,Medical,Robotics,Virtual Reality","Hardware,Health Care,Science and Engineering,Software",USA,Waltham,Vicarious Surgical improves the lives of patients and surgeons by giving access to high quality care through the use of surgical robotics.
9d554578-bd7f-930d-0857-7da4d2463006,Vida Health,vida.com,operating,1/1/14,"Health Care,Medical,mHealth,Personal Health,Therapeutics","Health Care,Mobile",USA,San Francisco,Vida Health is a virtual care platform that provides health coaching from experienced health care providers and medical institutions.
88bd5471-7d0b-4da4-b76f-47de9ec87010,Video++,videojj.com,operating,1/1/12,"Media and Entertainment,Video,Video Editing,Video Streaming","Content and Publishing,Media and Entertainment,Video",CHN,Shanghai,Video++ provides video-streaming services.
28ce82f3-c1fc-973d-dbee-7fe242773b9e,VideoAmp,videoamp.com,operating,6/1/14,"Advertising,Advertising Platforms,Business Intelligence,Digital Media,TV","Advertising,Data and Analytics,Media and Entertainment,Sales and Marketing,Video",USA,Los Angeles,VideoAmp is a software and data company that provides measurement and optimization tools for the advertising ecosystem.
fe48f8e2-f1e0-e46b-1e87-825485ed91ff,Vidio,vidio.com,operating,10/1/14,"Media and Entertainment,Video,Video Streaming","Content and Publishing,Media and Entertainment,Video",IDN,Dki Jakarta,"Vidio is an OTT video platform that allows users to upload, watch, and share videos."
e53508f1-6d55-ff50-d085-440fc27f2b20,VidMob,vidmob.com,operating,1/1/14,"Advertising Platforms,Cloud Data Services,SaaS,Social Media Advertising,Video","Advertising,Information Technology,Internet Services,Media and Entertainment,Sales and Marketing,Software,Video",USA,New York,VidMob is a video content creation network and platform where brands can create digital video ads with expert teams.
8b329201-5ddc-8146-ceed-2b2a282a6747,VillageMD,villagemd.com,acquired,1/1/13,"Health Care,Hospital,Medical",Health Care,USA,Chicago,VillageMD is a healthcare company that provides primary care physicians with healthcare management services.
0dbfaced-9adc-f4a8-e0c2-e540a9466160,Viome,viome.com,operating,10/1/16,"Dietary Supplements,Health Care,Medical,Wellness","Food and Beverage,Health Care",USA,Bellevue,Viome is a provider of comprehensive health insights designed to help people track their gut microbiome health.
33339272-fa6c-e7cb-bc7c-a9de3f42cedc,VIPKID,vipkid.com.cn,operating,1/1/13,"E-Learning,Education,Internet,Online Portals,Primary Education","Education,Internet Services,Software",CHN,Beijing,VIPKid connects teachers in North America with children around the world for real-time English immersion learning online
921170be-48bf-4afc-bd23-7eb7a502188e,VIPThink,web.vipthink.cn,operating,1/1/16,"Children,E-Learning,Education","Community and Lifestyle,Education,Software",CHN,Guangzhou,VIPThink is a STEM learning platform that focuses on teaching children aged 3-8 to think and solve problems.
33bf65fc-a6b0-4cc9-991c-23da69e54b88,Virgin Hyperloop,virginhyperloop.com,operating,1/1/14,"Industrial Engineering,Logistics,Transportation,Travel","Manufacturing,Science and Engineering,Transportation,Travel and Tourism",USA,Los Angeles,"Virgin Hyperloop is a developer of a transportation technology used to deliver fast, direct, and sustainable transportation at scale."
da06f341-51a6-4539-ad4f-f526296b6d89,Virogin Biotech,virogin.com,operating,1/1/15,"Biotechnology,Health Care","Biotechnology,Health Care,Science and Engineering",CAN,Vancouver,Virogin Biotech is an antineoplastic drug developer.
63192beb-82c3-b85e-f731-dbc2aee7e551,Virta Health,virtahealth.com,operating,5/20/14,"Diabetes,Health Care,Medical,Personal Health",Health Care,USA,San Francisco,Virta delivers a clinically-proven treatment to reverse type 2 diabetes and other chronic metabolic diseases.
a707c817-4f08-383a-c841-482acec15dbd,Visby Medical,visbymedical.com,operating,12/1/12,"Health Care,Health Diagnostics,Medical",Health Care,USA,San Jose,Visby Medical is a diagnostics company that develops PCR-based diagnostic tests for the detection of infectious diseases.
545c4c81-79d2-f8b7-c93a-07b8a9b4796c,Visier,visier.com,operating,3/1/10,"Analytics,Business Intelligence,Human Resources,SaaS,Software","Administrative Services,Data and Analytics,Software",CAN,Vancouver,Visier is an HR analytics platform that offers cloud-based solutions for workforce analytics and workforce planning.
19259819-c86e-6d9a-54cf-9076b6733c52,Viva Wallet,vivawallet.com,operating,1/1/10,"Financial Services,FinTech,Mobile Payments,Payments","Financial Services,Mobile,Payments,Software",GRC,Athens,Viva Wallet is a cloud-based neobank that offers card acceptance services for businesses.
f21ee5a3-8dd6-4e86-84c1-74c8ad8b2b36,Vivid Money,vivid.money,operating,1/1/20,"Banking,Financial Services,FinTech,Mobile Apps","Apps,Financial Services,Lending and Investments,Mobile,Software",DEU,Berlin,Vivid Money is a financial platform and mobile banking app that helps customers save and invest their money.
20a31ce2-cce5-9ae4-38ba-82ab18fa3abb,Vividion Therapeutics,vividion.com,acquired,1/1/13,"Biotechnology,Health Care,Therapeutics","Biotechnology,Health Care,Science and Engineering",USA,San Diego,Vividion is a developer of a novel drug discovery platform designed to offer transformative treatments to patients with serious illnesses.
3505ac83-3322-146c-3812-ae05c029f170,Vivino,vivino.com,operating,1/1/10,"Apps,Communities,E-Commerce,Marketplace,Mobile Apps,Wine And Spirits","Apps,Commerce and Shopping,Community and Lifestyle,Food and Beverage,Mobile,Software",USA,San Francisco,Vivino is a wine app and online wine marketplace that provides users tools to buy better wine based on their unique tastes.
e9ef7d47-ec8b-47d7-8129-2368b18b857b,Vivriti Capital,vivriticapital.com,operating,1/1/17,"Analytics,Banking,Crowdfunding,Financial Services,FinTech,Marketplace","Commerce and Shopping,Data and Analytics,Financial Services,Lending and Investments",IND,Chennai,Vivriti Capital is a marketplace for small enterprises and individuals that lack efficient access to financial services.
e2ce98c2-b0c7-3472-dcfa-0c19b75fdb35,Viz,viz.ai,operating,1/1/16,"Artificial Intelligence,Health Care,Health Diagnostics,Machine Learning,Medical Device,Software","Artificial Intelligence,Data and Analytics,Health Care,Science and Engineering,Software",USA,San Francisco,Viz is a medical imaging company that helps optimize emergency treatment using deep learning technology.
9cd69757-fead-40f6-9d01-136402175c94,VNDLY,vndly.com,acquired,3/3/17,"Cloud Management,Human Resources,Recruiting,Software","Administrative Services,Information Technology,Internet Services,Professional Services,Software",USA,Mason,VNDLY offers a vendor management SaaS platform that helps manage contingent workforce needs.
d39bb6dc-582d-4878-a224-005497e03766,VOI Technology,voiscooters.com,operating,1/1/18,"Electric Vehicle,Public Transportation,Rental,Transportation","Commerce and Shopping,Transportation",SWE,Stockholm,Voi is a micro-mobility startup that provides electric scooters for last-mile transportation.
